slug,page_url,page_title,page_type,cluster,priority,status,last_updated,notebook_url,source_materials,prompt_used,video_duration_target,video_duration_actual,youtube_video_id,youtube_url,yt_title,yt_description,yt_tags,yt_thumbnail_path,video_drive_id,yt_playlist,yt_chapters,embed_position,embed_status,schema_status,view_count_30d,clickthrough_30d,linkedin_post_text,linkedin_status,linkedin_scheduled_date,linkedin_url,linkedin_posted_date,notes
learn-improve-your-credit-score-how-your-credit-score-actually-works,/learn/improve-your-credit-score/how-your-credit-score-actually-works/,How your credit score actually works,supporting,learn-credit,2,draft,,,(see docs/notebooklm-sources/),(see docs/notebooklm-youtube-spec.md),3-4 min,2:42,AjWwkHCa2k8,https://youtu.be/AjWwkHCa2k8,How your credit score actually works | Able Learn,"The five factors explained simply. Your credit score is a three-digit number between 300 and 850. Lenders use it to decide whether to approve you for anything

From Able — the budgeting app built for inconsistent income.

🔗 Read the full article: https://becomeable.app/learn/improve-your-credit-score/how-your-credit-score-actually-works/?utm_source=youtube&utm_medium=video&utm_campaign=learn-credit

⏱ Chapters
00:00 Intro
00:12 The Basics
00:37 Factor 1 — 35%
00:59 Factor 2 — 30%
01:23 The 80/20
01:43 Factors 3, 4 & 5
02:08 Where Able Fits
02:34 Outro

📚 Floor-First Budgeting
Per-deposit allocation that pays your bills and taxes before any dollar gets to vote on dinner. Five rules:
1. Know your floor. Bills plus tax equal the amount you can't miss.
2. Every deposit fills the floor first.
3. Build your reserve before you spend.
4. One month ahead = Able.
5. Score reality, not the plan.

🎁 Try Able free for 30 days
https://becomeable.app?utm_source=youtube&utm_medium=video&utm_campaign=learn-credit
$14.99/month or $129/year. Card required, no charge until day 31. Cancel anytime.

#FloorFirstBudgeting #VariableIncome #FreelanceMoney","Able, Able app, becomeable, Floor-First Budgeting, variable income, inconsistent income, budgeting for freelancers, 1099 budgeting, budgeting app, credit score, improve credit, FICO score",article-video/videos/learn-improve-your-credit-score-how-your-credit-score-actually-works/thumbnail.png,,Learn — Improve Your Credit Score,"00:00 Intro
00:12 The Basics
00:37 Factor 1 — 35%
00:59 Factor 2 — 30%
01:23 The 80/20
01:43 Factors 3, 4 & 5
02:08 Where Able Fits
02:34 Outro",top,pending,pending,,,,,,,,
learn-improve-your-credit-score-mastering-credit-utilization,/learn/improve-your-credit-score/mastering-credit-utilization/,Mastering credit utilization,supporting,learn-credit,2,draft,,,(see docs/notebooklm-sources/),(see docs/notebooklm-youtube-spec.md),3-4 min,3:02,Sm3Zss1DpeA,https://youtu.be/Sm3Zss1DpeA,Mastering credit utilization | Able Learn,"The fastest way to boost your score. Credit utilization is the percentage of available credit you're using. $10,000 in limits and $3,000 in balances equals 30

From Able — the budgeting app built for inconsistent income.

🔗 Read the full article: https://becomeable.app/learn/improve-your-credit-score/mastering-credit-utilization/?utm_source=youtube&utm_medium=video&utm_campaign=learn-credit

⏱ Chapters
00:00 Intro
00:13 The Basics
00:31 Why It Matters
00:55 Rule 1
01:19 Rule 2
01:42 Rule 3
02:05 Rule 4
02:30 How Able Helps
02:55 Outro

📚 Floor-First Budgeting
Per-deposit allocation that pays your bills and taxes before any dollar gets to vote on dinner. Five rules:
1. Know your floor. Bills plus tax equal the amount you can't miss.
2. Every deposit fills the floor first.
3. Build your reserve before you spend.
4. One month ahead = Able.
5. Score reality, not the plan.

🎁 Try Able free for 30 days
https://becomeable.app?utm_source=youtube&utm_medium=video&utm_campaign=learn-credit
$14.99/month or $129/year. Card required, no charge until day 31. Cancel anytime.

#FloorFirstBudgeting #VariableIncome #FreelanceMoney","Able, Able app, becomeable, Floor-First Budgeting, variable income, inconsistent income, budgeting for freelancers, 1099 budgeting, budgeting app, credit score, improve credit, FICO score",article-video/videos/learn-improve-your-credit-score-mastering-credit-utilization/thumbnail.png,,Learn — Improve Your Credit Score,"00:00 Intro
00:13 The Basics
00:31 Why It Matters
00:55 Rule 1
01:19 Rule 2
01:42 Rule 3
02:05 Rule 4
02:30 How Able Helps
02:55 Outro",top,pending,pending,,,,,,,,
learn-improve-your-credit-score-pulling-and-reading-your-credit-report,/learn/improve-your-credit-score/pulling-and-reading-your-credit-report/,Pulling and reading your credit report,supporting,learn-credit,2,draft,,,(see docs/notebooklm-sources/),(see docs/notebooklm-youtube-spec.md),3-4 min,2:30,,,Pulling and reading your credit report | Able Learn,"What to look for on your report. Your credit report isn't your score. The score is a number. The report is the record of every account, payment, and inquiry. 

From Able — the budgeting app built for inconsistent income.

🔗 Read the full article: https://becomeable.app/learn/improve-your-credit-score/pulling-and-reading-your-credit-report/?utm_source=youtube&utm_medium=video&utm_campaign=learn-credit

⏱ Chapters
00:00 Intro
00:11 First, Get Clear
00:30 The Only Source
00:51 Pull Strategy
01:16 The Hidden Problem
01:39 What To Look For
02:00 Your Fcra Rights
02:22 Outro

📚 Floor-First Budgeting
Per-deposit allocation that pays your bills and taxes before any dollar gets to vote on dinner. Five rules:
1. Know your floor. Bills plus tax equal the amount you can't miss.
2. Every deposit fills the floor first.
3. Build your reserve before you spend.
4. One month ahead = Able.
5. Score reality, not the plan.

🎁 Try Able free for 30 days
https://becomeable.app?utm_source=youtube&utm_medium=video&utm_campaign=learn-credit
$14.99/month or $129/year. Card required, no charge until day 31. Cancel anytime.

#FloorFirstBudgeting #VariableIncome #FreelanceMoney","Able, Able app, becomeable, Floor-First Budgeting, variable income, inconsistent income, budgeting for freelancers, 1099 budgeting, budgeting app, credit score, improve credit, FICO score",article-video/videos/learn-improve-your-credit-score-pulling-and-reading-your-credit-report/thumbnail.png,,Learn — Improve Your Credit Score,"00:00 Intro
00:11 First, Get Clear
00:30 The Only Source
00:51 Pull Strategy
01:16 The Hidden Problem
01:39 What To Look For
02:00 Your Fcra Rights
02:22 Outro",top,pending,pending,,,,,,,,
learn-improve-your-credit-score-your-90-day-credit-improvement-plan,/learn/improve-your-credit-score/your-90-day-credit-improvement-plan/,Your 90-day credit improvement plan,supporting,learn-credit,2,draft,,,(see docs/notebooklm-sources/),(see docs/notebooklm-youtube-spec.md),3-4 min,2:40,uokhOzTt6sE,https://youtu.be/uokhOzTt6sE,Your 90-day credit improvement plan | Able Learn,"Add 50-150 points in 3 months. The playbook for adding significant points in 90 days. Don't skip steps. Don't reorder. The sequence matters.

From Able — the budgeting app built for inconsistent income.

🔗 Read the full article: https://becomeable.app/learn/improve-your-credit-score/your-90-day-credit-improvement-plan/?utm_source=youtube&utm_medium=video&utm_campaign=learn-credit

⏱ Chapters
00:00 Intro
00:11 Week 1
00:34 Week 2
00:59 Week 3
01:22 Week 4
01:46 Month 2
02:08 Month 3
02:32 Outro

📚 Floor-First Budgeting
Per-deposit allocation that pays your bills and taxes before any dollar gets to vote on dinner. Five rules:
1. Know your floor. Bills plus tax equal the amount you can't miss.
2. Every deposit fills the floor first.
3. Build your reserve before you spend.
4. One month ahead = Able.
5. Score reality, not the plan.

🎁 Try Able free for 30 days
https://becomeable.app?utm_source=youtube&utm_medium=video&utm_campaign=learn-credit
$14.99/month or $129/year. Card required, no charge until day 31. Cancel anytime.

#FloorFirstBudgeting #VariableIncome #FreelanceMoney","Able, Able app, becomeable, Floor-First Budgeting, variable income, inconsistent income, budgeting for freelancers, 1099 budgeting, budgeting app, credit score, improve credit, FICO score",article-video/videos/learn-improve-your-credit-score-your-90-day-credit-improvement-plan/thumbnail.png,,Learn — Improve Your Credit Score,"00:00 Intro
00:11 Week 1
00:34 Week 2
00:59 Week 3
01:22 Week 4
01:46 Month 2
02:08 Month 3
02:32 Outro",top,pending,pending,,,,,,,,
learn-get-out-of-debt-build-your-debt-payoff-schedule,/learn/get-out-of-debt/build-your-debt-payoff-schedule/,Build your debt payoff schedule,supporting,learn-debt,2,draft,,,(see docs/notebooklm-sources/),(see docs/notebooklm-youtube-spec.md),3-4 min,2:16,kdSl8GEuVj0,https://youtu.be/kdSl8GEuVj0,Build your debt payoff schedule | Able Learn,"Your 90-day action plan. You have the theory. Time to build the plan. A 90-day starter schedule from drowning to moving.

From Able — the budgeting app built for inconsistent income.

🔗 Read the full article: https://becomeable.app/learn/get-out-of-debt/build-your-debt-payoff-schedule/?utm_source=youtube&utm_medium=video&utm_campaign=learn-debt

⏱ Chapters
00:00 Intro
00:05 The Plan
00:24 Week 1
00:42 Weeks 2 & 3
01:04 Week 4
01:25 Month 2
01:48 Month 3
02:09 Outro

📚 Floor-First Budgeting
Per-deposit allocation that pays your bills and taxes before any dollar gets to vote on dinner. Five rules:
1. Know your floor. Bills plus tax equal the amount you can't miss.
2. Every deposit fills the floor first.
3. Build your reserve before you spend.
4. One month ahead = Able.
5. Score reality, not the plan.

🎁 Try Able free for 30 days
https://becomeable.app?utm_source=youtube&utm_medium=video&utm_campaign=learn-debt
$14.99/month or $129/year. Card required, no charge until day 31. Cancel anytime.

#FloorFirstBudgeting #VariableIncome #FreelanceMoney","Able, Able app, becomeable, Floor-First Budgeting, variable income, inconsistent income, budgeting for freelancers, 1099 budgeting, budgeting app, how to get out of debt, debt snowball, debt avalanche",article-video/videos/learn-get-out-of-debt-build-your-debt-payoff-schedule/thumbnail.png,,Learn — Get Out of Debt,"00:00 Intro
00:05 The Plan
00:24 Week 1
00:42 Weeks 2 & 3
01:04 Week 4
01:25 Month 2
01:48 Month 3
02:09 Outro",top,pending,pending,,,,,,,,
learn-get-out-of-debt-dealing-with-collections,/learn/get-out-of-debt/dealing-with-collections/,Dealing with collections,supporting,learn-debt,2,draft,,,(see docs/notebooklm-sources/),(see docs/notebooklm-youtube-spec.md),3-4 min,2:15,nDlNIEb8weI,https://youtu.be/nDlNIEb8weI,Dealing with collections | Able Learn,"Know your rights. Collections rules are different. The Fair Debt Collection Practices Act (FDCPA) gives you rights most people don't know exist.

From Able — the budgeting app built for inconsistent income.

🔗 Read the full article: https://becomeable.app/learn/get-out-of-debt/dealing-with-collections/?utm_source=youtube&utm_medium=video&utm_campaign=learn-debt

⏱ Chapters
00:00 Intro
00:09 The Law
00:28 Rule 1
00:44 Rule 2
01:04 Rule 3
01:24 Your Rights
01:47 The 7-Year Rule
02:08 Outro

📚 Floor-First Budgeting
Per-deposit allocation that pays your bills and taxes before any dollar gets to vote on dinner. Five rules:
1. Know your floor. Bills plus tax equal the amount you can't miss.
2. Every deposit fills the floor first.
3. Build your reserve before you spend.
4. One month ahead = Able.
5. Score reality, not the plan.

🎁 Try Able free for 30 days
https://becomeable.app?utm_source=youtube&utm_medium=video&utm_campaign=learn-debt
$14.99/month or $129/year. Card required, no charge until day 31. Cancel anytime.

#FloorFirstBudgeting #VariableIncome #FreelanceMoney","Able, Able app, becomeable, Floor-First Budgeting, variable income, inconsistent income, budgeting for freelancers, 1099 budgeting, budgeting app, how to get out of debt, debt snowball, debt avalanche",article-video/videos/learn-get-out-of-debt-dealing-with-collections/thumbnail.png,,Learn — Get Out of Debt,"00:00 Intro
00:09 The Law
00:28 Rule 1
00:44 Rule 2
01:04 Rule 3
01:24 Your Rights
01:47 The 7-Year Rule
02:08 Outro",top,pending,pending,,,,,,,,
learn-get-out-of-debt-debt-consolidation-when-to-use-it,/learn/get-out-of-debt/debt-consolidation-when-to-use-it/,Debt consolidation: when to use it,supporting,learn-debt,2,draft,,,(see docs/notebooklm-sources/),(see docs/notebooklm-youtube-spec.md),3-4 min,2:44,vZDzgKWjIjY,https://youtu.be/vZDzgKWjIjY,Debt consolidation: when to use it | Able Learn,"A tool, not a magic fix. Consolidation combines multiple debts into one loan, usually at a lower rate. Done right, you save thousands. Done wrong, you pay mor

From Able — the budgeting app built for inconsistent income.

🔗 Read the full article: https://becomeable.app/learn/get-out-of-debt/debt-consolidation-when-to-use-it/?utm_source=youtube&utm_medium=video&utm_campaign=learn-debt

⏱ Chapters
00:00 Intro
00:13 The Basics
00:38 Rule 1
00:57 Rule 2
01:17 The Trap
01:38 Avoid These
02:11 How Able Helps
02:37 Outro

📚 Floor-First Budgeting
Per-deposit allocation that pays your bills and taxes before any dollar gets to vote on dinner. Five rules:
1. Know your floor. Bills plus tax equal the amount you can't miss.
2. Every deposit fills the floor first.
3. Build your reserve before you spend.
4. One month ahead = Able.
5. Score reality, not the plan.

🎁 Try Able free for 30 days
https://becomeable.app?utm_source=youtube&utm_medium=video&utm_campaign=learn-debt
$14.99/month or $129/year. Card required, no charge until day 31. Cancel anytime.

#FloorFirstBudgeting #VariableIncome #FreelanceMoney","Able, Able app, becomeable, Floor-First Budgeting, variable income, inconsistent income, budgeting for freelancers, 1099 budgeting, budgeting app, how to get out of debt, debt snowball, debt avalanche",article-video/videos/learn-get-out-of-debt-debt-consolidation-when-to-use-it/thumbnail.png,,Learn — Get Out of Debt,"00:00 Intro
00:13 The Basics
00:38 Rule 1
00:57 Rule 2
01:17 The Trap
01:38 Avoid These
02:11 How Able Helps
02:37 Outro",top,pending,pending,,,,,,,,
learn-get-out-of-debt-debt-snowball-vs-debt-avalanche,/learn/get-out-of-debt/debt-snowball-vs-debt-avalanche/,Debt snowball vs debt avalanche,supporting,learn-debt,2,draft,,,(see docs/notebooklm-sources/),(see docs/notebooklm-youtube-spec.md),3-4 min,2:52,xnyjd9ZfJQo,https://youtu.be/xnyjd9ZfJQo,Debt snowball vs debt avalanche | Able Learn,"Pick the method that fits your brain. Two main strategies, both work. The one that wins is the one you'll actually stick with.

From Able — the budgeting app built for inconsistent income.

🔗 Read the full article: https://becomeable.app/learn/get-out-of-debt/debt-snowball-vs-debt-avalanche/?utm_source=youtube&utm_medium=video&utm_campaign=learn-debt

⏱ Chapters
00:00 Intro
00:11 The Real Problem
00:33 Two Strategies
00:56 The Snowball
01:24 The Avalanche
01:49 The Hybrid
02:17 Able Handles It
02:44 Outro

📚 Floor-First Budgeting
Per-deposit allocation that pays your bills and taxes before any dollar gets to vote on dinner. Five rules:
1. Know your floor. Bills plus tax equal the amount you can't miss.
2. Every deposit fills the floor first.
3. Build your reserve before you spend.
4. One month ahead = Able.
5. Score reality, not the plan.

🎁 Try Able free for 30 days
https://becomeable.app?utm_source=youtube&utm_medium=video&utm_campaign=learn-debt
$14.99/month or $129/year. Card required, no charge until day 31. Cancel anytime.

#FloorFirstBudgeting #VariableIncome #FreelanceMoney","Able, Able app, becomeable, Floor-First Budgeting, variable income, inconsistent income, budgeting for freelancers, 1099 budgeting, budgeting app, how to get out of debt, debt snowball, debt avalanche",article-video/videos/learn-get-out-of-debt-debt-snowball-vs-debt-avalanche/thumbnail.png,,Learn — Get Out of Debt,"00:00 Intro
00:11 The Real Problem
00:33 Two Strategies
00:56 The Snowball
01:24 The Avalanche
01:49 The Hybrid
02:17 Able Handles It
02:44 Outro",top,pending,pending,,,,,,,,
learn-get-out-of-debt-good-debt-vs-bad-debt,/learn/get-out-of-debt/good-debt-vs-bad-debt/,Good debt vs bad debt,supporting,learn-debt,2,draft,,,(see docs/notebooklm-sources/),(see docs/notebooklm-youtube-spec.md),3-4 min,2:18,ryPOL6w5ZLw,https://youtu.be/ryPOL6w5ZLw,Good debt vs bad debt | Able Learn,"Not all debt is the enemy. Most advice treats all debt like poison. That's lazy. A 3% mortgage is nothing like a 26% credit card.

From Able — the budgeting app built for inconsistent income.

🔗 Read the full article: https://becomeable.app/learn/get-out-of-debt/good-debt-vs-bad-debt/?utm_source=youtube&utm_medium=video&utm_campaign=learn-debt

⏱ Chapters
00:00 Intro
00:05 The Truth
00:26 The Test
00:38 Good Debt
00:55 Bad Debt
01:15 The 10% Test
01:30 Business Debt
01:49 How Able Helps
02:09 Outro

📚 Floor-First Budgeting
Per-deposit allocation that pays your bills and taxes before any dollar gets to vote on dinner. Five rules:
1. Know your floor. Bills plus tax equal the amount you can't miss.
2. Every deposit fills the floor first.
3. Build your reserve before you spend.
4. One month ahead = Able.
5. Score reality, not the plan.

🎁 Try Able free for 30 days
https://becomeable.app?utm_source=youtube&utm_medium=video&utm_campaign=learn-debt
$14.99/month or $129/year. Card required, no charge until day 31. Cancel anytime.

#FloorFirstBudgeting #VariableIncome #FreelanceMoney","Able, Able app, becomeable, Floor-First Budgeting, variable income, inconsistent income, budgeting for freelancers, 1099 budgeting, budgeting app, how to get out of debt, debt snowball, debt avalanche",article-video/videos/learn-get-out-of-debt-good-debt-vs-bad-debt/thumbnail.png,,Learn — Get Out of Debt,"00:00 Intro
00:05 The Truth
00:26 The Test
00:38 Good Debt
00:55 Bad Debt
01:15 The 10% Test
01:30 Business Debt
01:49 How Able Helps
02:09 Outro",top,pending,pending,,,,,,,,
learn-get-out-of-debt-how-to-handle-debt-with-variable-income,/learn/get-out-of-debt/how-to-handle-debt-with-variable-income/,How to handle debt with variable income,supporting,learn-debt,2,draft,,,(see docs/notebooklm-sources/),(see docs/notebooklm-youtube-spec.md),3-4 min,2:57,,,How to handle debt with variable income | Able Learn,"The missing playbook for entrepreneurs. Every debt book assumes steady income. If yours isn't, those plans break by month three. You need a different approach

From Able — the budgeting app built for inconsistent income.

🔗 Read the full article: https://becomeable.app/learn/get-out-of-debt/how-to-handle-debt-with-variable-income/?utm_source=youtube&utm_medium=video&utm_campaign=learn-debt

⏱ Chapters
00:00 Intro
00:08 The Problem
00:25 Rule 1
00:44 Rule 2
01:05 Rule 3
01:26 The System
01:49 Rule 4
02:18 How Able Helps
02:49 Outro

📚 Floor-First Budgeting
Per-deposit allocation that pays your bills and taxes before any dollar gets to vote on dinner. Five rules:
1. Know your floor. Bills plus tax equal the amount you can't miss.
2. Every deposit fills the floor first.
3. Build your reserve before you spend.
4. One month ahead = Able.
5. Score reality, not the plan.

🎁 Try Able free for 30 days
https://becomeable.app?utm_source=youtube&utm_medium=video&utm_campaign=learn-debt
$14.99/month or $129/year. Card required, no charge until day 31. Cancel anytime.

#FloorFirstBudgeting #VariableIncome #FreelanceMoney","Able, Able app, becomeable, Floor-First Budgeting, variable income, inconsistent income, budgeting for freelancers, 1099 budgeting, budgeting app, how to get out of debt, debt snowball, debt avalanche",article-video/videos/learn-get-out-of-debt-how-to-handle-debt-with-variable-income/thumbnail.png,,Learn — Get Out of Debt,"00:00 Intro
00:08 The Problem
00:25 Rule 1
00:44 Rule 2
01:05 Rule 3
01:26 The System
01:49 Rule 4
02:18 How Able Helps
02:49 Outro",top,pending,pending,,,,,,,,
learn-get-out-of-debt-know-your-debt-to-income-ratio,/learn/get-out-of-debt/know-your-debt-to-income-ratio/,Know your debt-to-income ratio,supporting,learn-debt,2,draft,,,(see docs/notebooklm-sources/),(see docs/notebooklm-youtube-spec.md),3-4 min,2:14,,,Know your debt-to-income ratio | Able Learn,"The number every lender looks at. Debt-to-income (DTI) is the number lenders use to decide whether to approve you for anything. Mortgage, business loan, credi

From Able — the budgeting app built for inconsistent income.

🔗 Read the full article: https://becomeable.app/learn/get-out-of-debt/know-your-debt-to-income-ratio/?utm_source=youtube&utm_medium=video&utm_campaign=learn-debt

⏱ Chapters
00:00 Intro
00:08 The Number
00:28 The Math
00:45 Example
01:00 The Thresholds
01:26 Variable Income
01:45 Move The Number
02:07 Outro

📚 Floor-First Budgeting
Per-deposit allocation that pays your bills and taxes before any dollar gets to vote on dinner. Five rules:
1. Know your floor. Bills plus tax equal the amount you can't miss.
2. Every deposit fills the floor first.
3. Build your reserve before you spend.
4. One month ahead = Able.
5. Score reality, not the plan.

🎁 Try Able free for 30 days
https://becomeable.app?utm_source=youtube&utm_medium=video&utm_campaign=learn-debt
$14.99/month or $129/year. Card required, no charge until day 31. Cancel anytime.

#FloorFirstBudgeting #VariableIncome #FreelanceMoney","Able, Able app, becomeable, Floor-First Budgeting, variable income, inconsistent income, budgeting for freelancers, 1099 budgeting, budgeting app, how to get out of debt, debt snowball, debt avalanche",article-video/videos/learn-get-out-of-debt-know-your-debt-to-income-ratio/thumbnail.png,,Learn — Get Out of Debt,"00:00 Intro
00:08 The Number
00:28 The Math
00:45 Example
01:00 The Thresholds
01:26 Variable Income
01:45 Move The Number
02:07 Outro",top,pending,pending,,,,,,,,
learn-get-out-of-debt-negotiating-with-creditors,/learn/get-out-of-debt/negotiating-with-creditors/,Negotiating with creditors,supporting,learn-debt,2,draft,,,(see docs/notebooklm-sources/),(see docs/notebooklm-youtube-spec.md),3-4 min,2:32,,,Negotiating with creditors | Able Learn,"You have more leverage than you think. Most people never call their creditors. They assume the rate on the statement is fixed and customer service can't help.

From Able — the budgeting app built for inconsistent income.

🔗 Read the full article: https://becomeable.app/learn/get-out-of-debt/negotiating-with-creditors/?utm_source=youtube&utm_medium=video&utm_campaign=learn-debt

⏱ Chapters
00:00 Intro
00:06 The Myth
00:25 Your Leverage
00:44 Step 1
01:01 Step 2
01:19 Step 3
01:38 Know The Cost
01:57 Able Helps
02:24 Outro

📚 Floor-First Budgeting
Per-deposit allocation that pays your bills and taxes before any dollar gets to vote on dinner. Five rules:
1. Know your floor. Bills plus tax equal the amount you can't miss.
2. Every deposit fills the floor first.
3. Build your reserve before you spend.
4. One month ahead = Able.
5. Score reality, not the plan.

🎁 Try Able free for 30 days
https://becomeable.app?utm_source=youtube&utm_medium=video&utm_campaign=learn-debt
$14.99/month or $129/year. Card required, no charge until day 31. Cancel anytime.

#FloorFirstBudgeting #VariableIncome #FreelanceMoney","Able, Able app, becomeable, Floor-First Budgeting, variable income, inconsistent income, budgeting for freelancers, 1099 budgeting, budgeting app, how to get out of debt, debt snowball, debt avalanche",article-video/videos/learn-get-out-of-debt-negotiating-with-creditors/thumbnail.png,,Learn — Get Out of Debt,"00:00 Intro
00:06 The Myth
00:25 Your Leverage
00:44 Step 1
01:01 Step 2
01:19 Step 3
01:38 Know The Cost
01:57 Able Helps
02:24 Outro",top,pending,pending,,,,,,,,
learn-get-out-of-debt-staying-out-of-debt-for-good,/learn/get-out-of-debt/staying-out-of-debt-for-good/,Staying out of debt for good,supporting,learn-debt,2,draft,,,(see docs/notebooklm-sources/),(see docs/notebooklm-youtube-spec.md),3-4 min,2:13,,,Staying out of debt for good | Able Learn,"The habits that prevent relapse. Staying out of debt is harder than getting out. Most people pay it off and end up back within 3 to 5 years.

From Able — the budgeting app built for inconsistent income.

🔗 Read the full article: https://becomeable.app/learn/get-out-of-debt/staying-out-of-debt-for-good/?utm_source=youtube&utm_medium=video&utm_campaign=learn-debt

⏱ Chapters
00:00 Intro
00:08 The Real Problem
00:24 Habit 1
00:41 Habit 2
01:03 Habit 3
01:24 Habit 4
01:42 Habit 5
02:05 Outro

📚 Floor-First Budgeting
Per-deposit allocation that pays your bills and taxes before any dollar gets to vote on dinner. Five rules:
1. Know your floor. Bills plus tax equal the amount you can't miss.
2. Every deposit fills the floor first.
3. Build your reserve before you spend.
4. One month ahead = Able.
5. Score reality, not the plan.

🎁 Try Able free for 30 days
https://becomeable.app?utm_source=youtube&utm_medium=video&utm_campaign=learn-debt
$14.99/month or $129/year. Card required, no charge until day 31. Cancel anytime.

#FloorFirstBudgeting #VariableIncome #FreelanceMoney","Able, Able app, becomeable, Floor-First Budgeting, variable income, inconsistent income, budgeting for freelancers, 1099 budgeting, budgeting app, how to get out of debt, debt snowball, debt avalanche",article-video/videos/learn-get-out-of-debt-staying-out-of-debt-for-good/thumbnail.png,,Learn — Get Out of Debt,"00:00 Intro
00:08 The Real Problem
00:24 Habit 1
00:41 Habit 2
01:03 Habit 3
01:24 Habit 4
01:42 Habit 5
02:05 Outro",top,pending,pending,,,,,,,,
learn-get-out-of-debt-why-getting-out-of-debt-feels-impossible,/learn/get-out-of-debt/why-getting-out-of-debt-feels-impossible/,Why getting out of debt feels impossible,supporting,learn-debt,2,draft,,,(see docs/notebooklm-sources/),(see docs/notebooklm-youtube-spec.md),3-4 min,3:06,,,Why getting out of debt feels impossible | Able Learn,"The real reason you feel stuck. The treadmill is real. You make money, pay minimums, cover expenses, and end up back where you started. It's a cycle that hits

From Able — the budgeting app built for inconsistent income.

🔗 Read the full article: https://becomeable.app/learn/get-out-of-debt/why-getting-out-of-debt-feels-impossible/?utm_source=youtube&utm_medium=video&utm_campaign=learn-debt

⏱ Chapters
00:00 Intro
00:12 The Problem
00:36 Rule 1
00:59 Rule 2
01:19 Rule 3
01:42 The Real Villain
02:04 The Plan
02:32 The System
02:58 Outro

📚 Floor-First Budgeting
Per-deposit allocation that pays your bills and taxes before any dollar gets to vote on dinner. Five rules:
1. Know your floor. Bills plus tax equal the amount you can't miss.
2. Every deposit fills the floor first.
3. Build your reserve before you spend.
4. One month ahead = Able.
5. Score reality, not the plan.

🎁 Try Able free for 30 days
https://becomeable.app?utm_source=youtube&utm_medium=video&utm_campaign=learn-debt
$14.99/month or $129/year. Card required, no charge until day 31. Cancel anytime.

#FloorFirstBudgeting #VariableIncome #FreelanceMoney","Able, Able app, becomeable, Floor-First Budgeting, variable income, inconsistent income, budgeting for freelancers, 1099 budgeting, budgeting app, how to get out of debt, debt snowball, debt avalanche",article-video/videos/learn-get-out-of-debt-why-getting-out-of-debt-feels-impossible/thumbnail.png,,Learn — Get Out of Debt,"00:00 Intro
00:12 The Problem
00:36 Rule 1
00:59 Rule 2
01:19 Rule 3
01:42 The Real Villain
02:04 The Plan
02:32 The System
02:58 Outro",top,pending,pending,,,,,,,,
learn-get-business-funding-alternative-funding-and-the-mca-trap,/learn/get-business-funding/alternative-funding-and-the-mca-trap/,Alternative funding and the MCA trap,supporting,learn-funding,2,draft,,,(see docs/notebooklm-sources/),(see docs/notebooklm-youtube-spec.md),3-4 min,2:48,,,Alternative funding and the MCA trap | Able Learn,"Fast money comes at a brutal cost. When banks say no, alternative lenders fill the gap. Some are legitimate. Others are predatory products that can destroy a 

From Able — the budgeting app built for inconsistent income.

🔗 Read the full article: https://becomeable.app/learn/get-business-funding/alternative-funding-and-the-mca-trap/?utm_source=youtube&utm_medium=video&utm_campaign=learn-funding

⏱ Chapters
00:00 Intro
00:07 The Landscape
00:29 The Trap
00:58 How It Kills
01:27 Rule Of Thumb
01:50 Smarter Options
02:15 The Real Fix
02:41 Outro

📚 Floor-First Budgeting
Per-deposit allocation that pays your bills and taxes before any dollar gets to vote on dinner. Five rules:
1. Know your floor. Bills plus tax equal the amount you can't miss.
2. Every deposit fills the floor first.
3. Build your reserve before you spend.
4. One month ahead = Able.
5. Score reality, not the plan.

🎁 Try Able free for 30 days
https://becomeable.app?utm_source=youtube&utm_medium=video&utm_campaign=learn-funding
$14.99/month or $129/year. Card required, no charge until day 31. Cancel anytime.

#FloorFirstBudgeting #VariableIncome #FreelanceMoney","Able, Able app, becomeable, Floor-First Budgeting, variable income, inconsistent income, budgeting for freelancers, 1099 budgeting, budgeting app, small business loan, SBA loan, business credit",article-video/videos/learn-get-business-funding-alternative-funding-and-the-mca-trap/thumbnail.png,,Learn — Get Business Funding,"00:00 Intro
00:07 The Landscape
00:29 The Trap
00:58 How It Kills
01:27 Rule Of Thumb
01:50 Smarter Options
02:15 The Real Fix
02:41 Outro",top,pending,pending,,,,,,,,
